SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,Date,Time,DayOfWeek,Hour
BHMBCCMKT01,577,57,2016-10-18 08:01:23,9.878682842287695,2016-10-18,08:01:23,Tue,8
BHMBCCMKT01,577,60,2016-10-18 08:28:25,10.398613518197573,2016-10-18,08:28:25,Tue,8
BHMBCCMKT01,577,72,2016-10-18 09:01:23,12.478336221837088,2016-10-18,09:01:23,Tue,9
BHMBCCMKT01,577,91,2016-10-18 09:28:22,15.771230502599654,2016-10-18,09:28:22,Tue,9
BHMBCCMKT01,577,145,2016-10-18 10:01:25,25.12998266897747,2016-10-18,10:01:25,Tue,10
BHMBCCMKT01,577,178,2016-10-18 10:28:58,30.849220103986134,2016-10-18,10:28:58,Tue,10
BHMBCCMKT01,577,220,2016-10-18 11:01:57,38.128249566724435,2016-10-18,11:01:57,Tue,11
BHMBCCMKT01,577,228,2016-10-18 11:27:56,39.51473136915078,2016-10-18,11:27:56,Tue,11
BHMBCCMKT01,577,231,2016-10-18 12:01:59,40.03466204506066,2016-10-18,12:01:59,Tue,12
BHMBCCMKT01,577,224,2016-10-18 12:27:57,38.82149046793761,2016-10-18,12:27:57,Tue,12
BHMBCCMKT01,577,237,2016-10-18 13:01:56,41.074523396880416,2016-10-18,13:01:56,Tue,13
BHMBCCMKT01,577,227,2016-10-18 13:28:57,39.341421143847484,2016-10-18,13:28:57,Tue,13
BHMBCCMKT01,577,226,2016-10-18 13:54:59,39.168110918544194,2016-10-18,13:54:59,Tue,13
BHMBCCMKT01,577,200,2016-10-18 14:27:56,34.66204506065858,2016-10-18,14:27:56,Tue,14
BHMBCCMKT01,577,165,2016-10-18 15:01:58,28.596187175043326,2016-10-18,15:01:58,Tue,15
BHMBCCMKT01,577,157,2016-10-18 15:27:59,27.209705372616984,2016-10-18,15:27:59,Tue,15
BHMBCCMKT01,577,149,2016-10-18 15:55:00,25.823223570190642,2016-10-18,15:55:00,Tue,15
BHMBCCMKT01,577,124,2016-10-18 16:27:54,21.49046793760832,2016-10-18,16:27:54,Tue,16
BHMBCCMKT01,577,49,2016-10-19 08:05:03,8.492201039861351,2016-10-19,08:05:03,Wed,8
BHMBCCMKT01,577,51,2016-10-19 08:25:01,8.838821490467938,2016-10-19,08:25:01,Wed,8
BHMBCCMKT01,577,59,2016-10-19 08:58:05,10.225303292894282,2016-10-19,08:58:05,Wed,8
BHMBCCMKT01,577,76,2016-10-19 09:32:04,13.17157712305026,2016-10-19,09:32:04,Wed,9
BHMBCCMKT01,577,105,2016-10-19 09:58:04,18.197573656845755,2016-10-19,09:58:04,Wed,9
BHMBCCMKT01,577,135,2016-10-19 10:25:04,23.39688041594454,2016-10-19,10:25:04,Wed,10
BHMBCCMKT01,577,156,2016-10-19 10:59:00,27.03639514731369,2016-10-19,10:59:00,Wed,10
BHMBCCMKT01,577,177,2016-10-19 11:25:04,30.67590987868284,2016-10-19,11:25:04,Wed,11
BHMBCCMKT01,577,181,2016-10-19 11:59:05,31.369150779896014,2016-10-19,11:59:05,Wed,11
BHMBCCMKT01,577,171,2016-10-19 12:25:00,29.636048526863085,2016-10-19,12:25:00,Wed,12
BHMBCCMKT01,577,165,2016-10-19 12:58:01,28.596187175043326,2016-10-19,12:58:01,Wed,12
BHMBCCMKT01,577,167,2016-10-19 13:25:03,28.942807625649912,2016-10-19,13:25:03,Wed,13
BHMBCCMKT01,577,161,2016-10-19 13:58:02,27.902946273830157,2016-10-19,13:58:02,Wed,13
BHMBCCMKT01,577,156,2016-10-19 14:32:03,27.03639514731369,2016-10-19,14:32:03,Wed,14
BHMBCCMKT01,577,144,2016-10-19 14:58:03,24.956672443674176,2016-10-19,14:58:03,Wed,14
BHMBCCMKT01,577,127,2016-10-19 15:32:05,22.0103986135182,2016-10-19,15:32:05,Wed,15
BHMBCCMKT01,577,117,2016-10-19 15:59:01,20.27729636048527,2016-10-19,15:59:01,Wed,15
BHMBCCMKT01,577,110,2016-10-19 16:25:03,19.064124783362217,2016-10-19,16:25:03,Wed,16
BHMBCCMKT01,577,57,2016-10-22 07:59:45,9.878682842287695,2016-10-22,07:59:45,Sat,7
BHMBCCMKT01,577,59,2016-10-22 08:26:46,10.225303292894282,2016-10-22,08:26:46,Sat,8
BHMBCCMKT01,577,72,2016-10-22 08:59:44,12.478336221837088,2016-10-22,08:59:44,Sat,8
BHMBCCMKT01,577,93,2016-10-22 09:26:47,16.11785095320624,2016-10-22,09:26:47,Sat,9
BHMBCCMKT01,577,130,2016-10-22 09:59:44,22.530329289428078,2016-10-22,09:59:44,Sat,9
BHMBCCMKT01,577,156,2016-10-22 10:26:47,27.03639514731369,2016-10-22,10:26:47,Sat,10
BHMBCCMKT01,577,198,2016-10-22 10:59:47,34.31542461005199,2016-10-22,10:59:47,Sat,10
BHMBCCMKT01,577,239,2016-10-22 11:32:43,41.421143847487,2016-10-22,11:32:43,Sat,11
BHMBCCMKT01,577,261,2016-10-22 11:59:46,45.233968804159446,2016-10-22,11:59:46,Sat,11
BHMBCCMKT01,577,324,2016-10-22 12:32:47,56.1525129982669,2016-10-22,12:32:47,Sat,12
BHMBCCMKT01,577,359,2016-10-22 12:59:47,62.21837088388215,2016-10-22,12:59:47,Sat,12
BHMBCCMKT01,577,380,2016-10-22 13:32:43,65.8578856152513,2016-10-22,13:32:43,Sat,13
BHMBCCMKT01,577,408,2016-10-22 13:59:48,70.7105719237435,2016-10-22,13:59:48,Sat,13
BHMBCCMKT01,577,430,2016-10-22 14:39:47,74.52339688041594,2016-10-22,14:39:47,Sat,14
BHMBCCMKT01,577,424,2016-10-22 14:59:48,73.48353552859619,2016-10-22,14:59:48,Sat,14
BHMBCCMKT01,577,403,2016-10-22 15:26:49,69.84402079722703,2016-10-22,15:26:49,Sat,15
BHMBCCMKT01,577,384,2016-10-22 15:59:47,66.55112651646448,2016-10-22,15:59:47,Sat,15
BHMBCCMKT01,577,340,2016-10-22 16:26:47,58.925476603119584,2016-10-22,16:26:47,Sat,16
BHMBCCMKT01,577,47,2016-10-23 07:59:48,8.145580589254767,2016-10-23,07:59:48,Sun,7
BHMBCCMKT01,577,48,2016-10-23 08:26:51,8.31889081455806,2016-10-23,08:26:51,Sun,8
BHMBCCMKT01,577,51,2016-10-23 08:59:50,8.838821490467938,2016-10-23,08:59:50,Sun,8
BHMBCCMKT01,577,50,2016-10-23 09:26:51,8.665511265164644,2016-10-23,09:26:51,Sun,9
BHMBCCMKT01,577,54,2016-10-23 09:59:52,9.358752166377815,2016-10-23,09:59:52,Sun,9
BHMBCCMKT01,577,60,2016-10-23 10:26:53,10.398613518197573,2016-10-23,10:26:53,Sun,10
BHMBCCMKT01,577,80,2016-10-23 10:59:53,13.864818024263432,2016-10-23,10:59:53,Sun,10
BHMBCCMKT01,577,107,2016-10-23 11:26:49,18.54419410745234,2016-10-23,11:26:49,Sun,11
BHMBCCMKT01,577,125,2016-10-23 11:59:50,21.663778162911612,2016-10-23,11:59:50,Sun,11
BHMBCCMKT01,577,144,2016-10-23 12:26:51,24.956672443674176,2016-10-23,12:26:51,Sun,12
BHMBCCMKT01,577,175,2016-10-23 13:06:52,30.329289428076258,2016-10-23,13:06:52,Sun,13
BHMBCCMKT01,577,192,2016-10-23 13:26:55,33.27556325823224,2016-10-23,13:26:55,Sun,13
BHMBCCMKT01,577,215,2016-10-23 13:59:53,37.26169844020797,2016-10-23,13:59:53,Sun,13
BHMBCCMKT01,577,226,2016-10-23 14:26:51,39.168110918544194,2016-10-23,14:26:51,Sun,14
BHMBCCMKT01,577,219,2016-10-23 14:59:53,37.954939341421145,2016-10-23,14:59:53,Sun,14
BHMBCCMKT01,577,215,2016-10-23 15:26:56,37.26169844020797,2016-10-23,15:26:56,Sun,15
BHMBCCMKT01,577,179,2016-10-23 15:59:54,31.022530329289427,2016-10-23,15:59:54,Sun,15
BHMBCCMKT01,577,150,2016-10-23 16:26:57,25.996533795493935,2016-10-23,16:26:57,Sun,16
BHMBCCMKT01,577,47,2016-10-24 07:56:56,8.145580589254767,2016-10-24,07:56:56,Mon,7
BHMBCCMKT01,577,55,2016-10-24 08:29:56,9.532062391681109,2016-10-24,08:29:56,Mon,8
BHMBCCMKT01,577,62,2016-10-24 09:03:01,10.74523396880416,2016-10-24,09:03:01,Mon,9
BHMBCCMKT01,577,73,2016-10-24 09:30:01,12.651646447140381,2016-10-24,09:30:01,Mon,9
BHMBCCMKT01,577,87,2016-10-24 09:55:57,15.077989601386482,2016-10-24,09:55:57,Mon,9
BHMBCCMKT01,577,114,2016-10-24 10:30:02,19.75736568457539,2016-10-24,10:30:02,Mon,10
BHMBCCMKT01,577,137,2016-10-24 11:03:03,23.743500866551127,2016-10-24,11:03:03,Mon,11
BHMBCCMKT01,577,155,2016-10-24 11:29:57,26.863084922010398,2016-10-24,11:29:57,Mon,11
BHMBCCMKT01,577,173,2016-10-24 12:02:57,29.98266897746967,2016-10-24,12:02:57,Mon,12
BHMBCCMKT01,577,191,2016-10-24 12:30:03,33.10225303292894,2016-10-24,12:30:03,Mon,12
BHMBCCMKT01,577,198,2016-10-24 12:56:58,34.31542461005199,2016-10-24,12:56:58,Mon,12
BHMBCCMKT01,577,208,2016-10-24 13:30:03,36.04852686308492,2016-10-24,13:30:03,Mon,13
BHMBCCMKT01,577,219,2016-10-24 13:56:01,37.954939341421145,2016-10-24,13:56:01,Mon,13
BHMBCCMKT01,577,215,2016-10-24 14:30:02,37.26169844020797,2016-10-24,14:30:02,Mon,14
BHMBCCMKT01,577,209,2016-10-24 14:56:02,36.22183708838821,2016-10-24,14:56:02,Mon,14
BHMBCCMKT01,577,209,2016-10-24 15:32:59,36.22183708838821,2016-10-24,15:32:59,Mon,15
BHMBCCMKT01,577,192,2016-10-24 16:00:04,33.27556325823224,2016-10-24,16:00:04,Mon,16
BHMBCCMKT01,577,175,2016-10-24 16:33:03,30.329289428076258,2016-10-24,16:33:03,Mon,16
BHMBCCMKT01,577,54,2016-10-25 08:00:03,9.358752166377815,2016-10-25,08:00:03,Tue,8
BHMBCCMKT01,577,55,2016-10-25 08:26:08,9.532062391681109,2016-10-25,08:26:08,Tue,8
BHMBCCMKT01,577,82,2016-10-25 09:00:03,14.211438474870018,2016-10-25,09:00:03,Tue,9
BHMBCCMKT01,577,95,2016-10-25 09:19:19,16.464471403812826,2016-10-25,09:19:19,Tue,9
BHMBCCMKT01,577,129,2016-10-25 09:56:19,22.357019064124785,2016-10-25,09:56:19,Tue,9
BHMBCCMKT01,577,173,2016-10-25 10:29:19,29.98266897746967,2016-10-25,10:29:19,Tue,10
BHMBCCMKT01,577,202,2016-10-25 10:56:23,35.008665511265164,2016-10-25,10:56:23,Tue,10
BHMBCCMKT01,577,249,2016-10-25 11:29:22,43.15424610051993,2016-10-25,11:29:22,Tue,11
BHMBCCMKT01,577,290,2016-10-25 12:02:23,50.25996533795494,2016-10-25,12:02:23,Tue,12
BHMBCCMKT01,577,303,2016-10-25 12:29:21,52.512998266897746,2016-10-25,12:29:21,Tue,12
BHMBCCMKT01,577,331,2016-10-25 13:03:20,57.36568457538995,2016-10-25,13:03:20,Tue,13
BHMBCCMKT01,577,345,2016-10-25 13:29:24,59.79202772963605,2016-10-25,13:29:24,Tue,13
BHMBCCMKT01,577,363,2016-10-25 13:56:21,62.91161178509532,2016-10-25,13:56:21,Tue,13
BHMBCCMKT01,577,365,2016-10-25 14:29:23,63.258232235701904,2016-10-25,14:29:23,Tue,14
BHMBCCMKT01,577,340,2016-10-25 15:02:24,58.925476603119584,2016-10-25,15:02:24,Tue,15
BHMBCCMKT01,577,302,2016-10-25 15:29:22,52.33968804159446,2016-10-25,15:29:22,Tue,15
BHMBCCMKT01,577,273,2016-10-25 15:56:25,47.31369150779896,2016-10-25,15:56:25,Tue,15
BHMBCCMKT01,577,226,2016-10-25 16:29:22,39.168110918544194,2016-10-25,16:29:22,Tue,16
BHMBCCMKT01,577,56,2016-10-26 07:59:26,9.705372616984402,2016-10-26,07:59:26,Wed,7
BHMBCCMKT01,577,63,2016-10-26 08:32:27,10.918544194107453,2016-10-26,08:32:27,Wed,8
BHMBCCMKT01,577,70,2016-10-26 08:59:29,12.131715771230503,2016-10-26,08:59:29,Wed,8
BHMBCCMKT01,577,87,2016-10-26 09:26:27,15.077989601386482,2016-10-26,09:26:27,Wed,9
BHMBCCMKT01,577,108,2016-10-26 09:59:25,18.71750433275563,2016-10-26,09:59:25,Wed,9
BHMBCCMKT01,577,125,2016-10-26 10:26:30,21.663778162911612,2016-10-26,10:26:30,Wed,10
BHMBCCMKT01,577,159,2016-10-26 10:59:30,27.55632582322357,2016-10-26,10:59:30,Wed,10
BHMBCCMKT01,577,182,2016-10-26 11:26:28,31.542461005199307,2016-10-26,11:26:28,Wed,11
BHMBCCMKT01,577,198,2016-10-26 11:59:29,34.31542461005199,2016-10-26,11:59:29,Wed,11
BHMBCCMKT01,577,205,2016-10-26 12:26:27,35.52859618717504,2016-10-26,12:26:27,Wed,12
BHMBCCMKT01,577,231,2016-10-26 12:59:31,40.03466204506066,2016-10-26,12:59:31,Wed,12
BHMBCCMKT01,577,244,2016-10-26 13:26:32,42.287694974003465,2016-10-26,13:26:32,Wed,13
BHMBCCMKT01,577,260,2016-10-26 13:59:26,45.060658578856156,2016-10-26,13:59:26,Wed,13
BHMBCCMKT01,577,267,2016-10-26 14:26:26,46.273830155979205,2016-10-26,14:26:26,Wed,14
BHMBCCMKT01,577,252,2016-10-26 14:59:30,43.67417677642981,2016-10-26,14:59:30,Wed,14
BHMBCCMKT01,577,238,2016-10-26 15:26:30,41.247833622183705,2016-10-26,15:26:30,Wed,15
BHMBCCMKT01,577,212,2016-10-26 15:59:32,36.741767764298096,2016-10-26,15:59:32,Wed,15
BHMBCCMKT01,577,180,2016-10-26 16:32:30,31.19584055459272,2016-10-26,16:32:30,Wed,16
BHMBCCMKT01,577,54,2016-10-27 07:59:33,9.358752166377815,2016-10-27,07:59:33,Thu,7
BHMBCCMKT01,577,60,2016-10-27 08:32:33,10.398613518197573,2016-10-27,08:32:33,Thu,8
BHMBCCMKT01,577,69,2016-10-27 08:59:33,11.95840554592721,2016-10-27,08:59:33,Thu,8
BHMBCCMKT01,577,90,2016-10-27 09:32:35,15.59792027729636,2016-10-27,09:32:35,Thu,9
BHMBCCMKT01,577,102,2016-10-27 09:59:37,17.677642980935875,2016-10-27,09:59:37,Thu,9
BHMBCCMKT01,577,117,2016-10-27 10:25:37,20.27729636048527,2016-10-27,10:25:37,Thu,10
BHMBCCMKT01,577,160,2016-10-27 10:59:38,27.729636048526864,2016-10-27,10:59:38,Thu,10
BHMBCCMKT01,577,189,2016-10-27 11:32:32,32.755632582322356,2016-10-27,11:32:32,Thu,11
BHMBCCMKT01,577,207,2016-10-27 11:59:38,35.87521663778163,2016-10-27,11:59:38,Thu,11
BHMBCCMKT01,577,222,2016-10-27 12:26:35,38.47487001733102,2016-10-27,12:26:35,Thu,12
BHMBCCMKT01,577,247,2016-10-27 12:59:36,42.80762564991335,2016-10-27,12:59:36,Thu,12
BHMBCCMKT01,577,271,2016-10-27 13:32:35,46.96707105719238,2016-10-27,13:32:35,Thu,13
BHMBCCMKT01,577,279,2016-10-27 13:59:37,48.353552859618716,2016-10-27,13:59:37,Thu,13
BHMBCCMKT01,577,280,2016-10-27 14:26:38,48.52686308492201,2016-10-27,14:26:38,Thu,14
BHMBCCMKT01,577,266,2016-10-27 14:59:37,46.10051993067591,2016-10-27,14:59:37,Thu,14
BHMBCCMKT01,577,263,2016-10-27 15:26:33,45.58058925476603,2016-10-27,15:26:33,Thu,15
BHMBCCMKT01,577,241,2016-10-27 15:59:38,41.76776429809359,2016-10-27,15:59:38,Thu,15
BHMBCCMKT01,577,225,2016-10-27 16:26:39,38.994800693240904,2016-10-27,16:26:39,Thu,16
BHMBCCMKT01,577,57,2016-10-28 08:16:41,9.878682842287695,2016-10-28,08:16:41,Fri,8
BHMBCCMKT01,577,69,2016-10-28 08:56:40,11.95840554592721,2016-10-28,08:56:40,Fri,8
BHMBCCMKT01,577,99,2016-10-28 09:29:43,17.157712305025996,2016-10-28,09:29:43,Fri,9
BHMBCCMKT01,577,135,2016-10-28 10:02:44,23.39688041594454,2016-10-28,10:02:44,Fri,10
BHMBCCMKT01,577,171,2016-10-28 10:29:41,29.636048526863085,2016-10-28,10:29:41,Fri,10
BHMBCCMKT01,577,196,2016-10-28 10:56:43,33.968804159445405,2016-10-28,10:56:43,Fri,10
BHMBCCMKT01,577,230,2016-10-28 11:29:44,39.86135181975737,2016-10-28,11:29:44,Fri,11
BHMBCCMKT01,577,262,2016-10-28 12:02:44,45.407279029462735,2016-10-28,12:02:44,Fri,12
BHMBCCMKT01,577,269,2016-10-28 12:29:45,46.62045060658579,2016-10-28,12:29:45,Fri,12
BHMBCCMKT01,577,266,2016-10-28 13:02:43,46.10051993067591,2016-10-28,13:02:43,Fri,13
BHMBCCMKT01,577,275,2016-10-28 13:29:45,47.66031195840554,2016-10-28,13:29:45,Fri,13
BHMBCCMKT01,577,296,2016-10-28 14:02:39,51.2998266897747,2016-10-28,14:02:39,Fri,14
BHMBCCMKT01,577,290,2016-10-28 14:29:45,50.25996533795494,2016-10-28,14:29:45,Fri,14
BHMBCCMKT01,577,282,2016-10-28 15:02:43,48.8734835355286,2016-10-28,15:02:43,Fri,15
BHMBCCMKT01,577,269,2016-10-28 15:29:41,46.62045060658579,2016-10-28,15:29:41,Fri,15
BHMBCCMKT01,577,256,2016-10-28 16:02:40,44.36741767764298,2016-10-28,16:02:40,Fri,16
BHMBCCMKT01,577,220,2016-10-28 16:29:42,38.128249566724435,2016-10-28,16:29:42,Fri,16
BHMBCCMKT01,577,51,2016-10-29 07:59:48,8.838821490467938,2016-10-29,07:59:48,Sat,7
BHMBCCMKT01,577,56,2016-10-29 08:26:46,9.705372616984402,2016-10-29,08:26:46,Sat,8
BHMBCCMKT01,577,66,2016-10-29 08:59:48,11.43847487001733,2016-10-29,08:59:48,Sat,8
BHMBCCMKT01,577,91,2016-10-29 09:26:50,15.771230502599654,2016-10-29,09:26:50,Sat,9
BHMBCCMKT01,577,124,2016-10-29 09:59:51,21.49046793760832,2016-10-29,09:59:51,Sat,9
BHMBCCMKT01,577,164,2016-10-29 10:26:49,28.422876949740036,2016-10-29,10:26:49,Sat,10
BHMBCCMKT01,577,213,2016-10-29 10:59:46,36.915077989601386,2016-10-29,10:59:46,Sat,10
BHMBCCMKT01,577,267,2016-10-29 11:25:51,46.273830155979205,2016-10-29,11:25:51,Sat,11
BHMBCCMKT01,577,314,2016-10-29 12:06:51,54.41941074523397,2016-10-29,12:06:51,Sat,12
BHMBCCMKT01,577,339,2016-10-29 12:26:46,58.752166377816295,2016-10-29,12:26:46,Sat,12
BHMBCCMKT01,577,338,2016-10-29 12:59:51,58.578856152513,2016-10-29,12:59:51,Sat,12
BHMBCCMKT01,577,368,2016-10-29 13:26:47,63.77816291161179,2016-10-29,13:26:47,Sat,13
BHMBCCMKT01,577,366,2016-10-29 13:59:51,63.4315424610052,2016-10-29,13:59:51,Sat,13
BHMBCCMKT01,577,374,2016-10-29 14:26:50,64.81802426343154,2016-10-29,14:26:50,Sat,14
BHMBCCMKT01,577,414,2016-10-29 14:59:51,71.75043327556325,2016-10-29,14:59:51,Sat,14
BHMBCCMKT01,577,417,2016-10-29 15:26:52,72.27036395147314,2016-10-29,15:26:52,Sat,15
BHMBCCMKT01,577,417,2016-10-29 15:59:51,72.27036395147314,2016-10-29,15:59:51,Sat,15
BHMBCCMKT01,577,369,2016-10-29 16:26:53,63.95147313691508,2016-10-29,16:26:53,Sat,16
BHMBCCMKT01,577,43,2016-10-30 07:59:55,7.452339688041595,2016-10-30,07:59:55,Sun,7
BHMBCCMKT01,577,44,2016-10-30 08:25:53,7.625649913344887,2016-10-30,08:25:53,Sun,8
BHMBCCMKT01,577,45,2016-10-30 08:59:52,7.79896013864818,2016-10-30,08:59:52,Sun,8
BHMBCCMKT01,577,44,2016-10-30 09:25:57,7.625649913344887,2016-10-30,09:25:57,Sun,9
BHMBCCMKT01,577,47,2016-10-30 09:59:52,8.145580589254767,2016-10-30,09:59:52,Sun,9
BHMBCCMKT01,577,61,2016-10-30 10:25:54,10.571923743500866,2016-10-30,10:25:54,Sun,10
BHMBCCMKT01,577,84,2016-10-30 10:59:56,14.558058925476603,2016-10-30,10:59:56,Sun,10
BHMBCCMKT01,577,107,2016-10-30 11:25:55,18.54419410745234,2016-10-30,11:25:55,Sun,11
BHMBCCMKT01,577,122,2016-10-30 11:59:58,21.143847487001732,2016-10-30,11:59:58,Sun,11
BHMBCCMKT01,577,142,2016-10-30 12:26:54,24.61005199306759,2016-10-30,12:26:54,Sun,12
BHMBCCMKT01,577,169,2016-10-30 13:06:59,29.2894280762565,2016-10-30,13:06:59,Sun,13
BHMBCCMKT01,577,177,2016-10-30 13:25:59,30.67590987868284,2016-10-30,13:25:59,Sun,13
BHMBCCMKT01,577,182,2016-10-30 13:59:59,31.542461005199307,2016-10-30,13:59:59,Sun,13
BHMBCCMKT01,577,183,2016-10-30 14:32:54,31.7157712305026,2016-10-30,14:32:54,Sun,14
BHMBCCMKT01,577,157,2016-10-30 15:00:00,27.209705372616984,2016-10-30,15:00:00,Sun,15
BHMBCCMKT01,577,147,2016-10-30 15:32:59,25.476603119584055,2016-10-30,15:32:59,Sun,15
BHMBCCMKT01,577,49,2016-10-31 08:00:03,8.492201039861351,2016-10-31,08:00:03,Mon,8
BHMBCCMKT01,577,58,2016-10-31 08:26:02,10.051993067590988,2016-10-31,08:26:02,Mon,8
BHMBCCMKT01,577,67,2016-10-31 09:00:00,11.611785095320624,2016-10-31,09:00:00,Mon,9
BHMBCCMKT01,577,92,2016-10-31 09:26:03,15.944540727902947,2016-10-31,09:26:03,Mon,9
BHMBCCMKT01,577,111,2016-10-31 10:00:05,19.23743500866551,2016-10-31,10:00:05,Mon,10
BHMBCCMKT01,577,129,2016-10-31 10:26:02,22.357019064124785,2016-10-31,10:26:02,Mon,10
BHMBCCMKT01,577,166,2016-10-31 11:00:02,28.76949740034662,2016-10-31,11:00:02,Mon,11
BHMBCCMKT01,577,178,2016-10-31 11:26:04,30.849220103986134,2016-10-31,11:26:04,Mon,11
BHMBCCMKT01,577,198,2016-10-31 12:00:04,34.31542461005199,2016-10-31,12:00:04,Mon,12
BHMBCCMKT01,577,199,2016-10-31 12:26:06,34.48873483535529,2016-10-31,12:26:06,Mon,12
BHMBCCMKT01,577,198,2016-10-31 13:00:06,34.31542461005199,2016-10-31,13:00:06,Mon,13
BHMBCCMKT01,577,201,2016-10-31 13:26:01,34.835355285961874,2016-10-31,13:26:01,Mon,13
BHMBCCMKT01,577,189,2016-10-31 13:59:47,32.755632582322356,2016-10-31,13:59:47,Mon,13
BHMBCCMKT01,577,185,2016-10-31 14:26:05,32.06239168110918,2016-10-31,14:26:05,Mon,14
BHMBCCMKT01,577,160,2016-10-31 15:00:03,27.729636048526864,2016-10-31,15:00:03,Mon,15
BHMBCCMKT01,577,141,2016-10-31 15:27:04,24.4367417677643,2016-10-31,15:27:04,Mon,15
BHMBCCMKT01,577,130,2016-10-31 16:00:07,22.530329289428078,2016-10-31,16:00:07,Mon,16
BHMBCCMKT01,577,121,2016-10-31 16:26:06,20.97053726169844,2016-10-31,16:26:06,Mon,16
BHMBCCMKT01,577,50,2016-11-01 08:06:07,8.665511265164644,2016-11-01,08:06:07,Tue,8
BHMBCCMKT01,577,54,2016-11-01 08:26:07,9.358752166377815,2016-11-01,08:26:07,Tue,8
BHMBCCMKT01,577,69,2016-11-01 09:00:08,11.95840554592721,2016-11-01,09:00:08,Tue,9
BHMBCCMKT01,577,91,2016-11-01 09:26:12,15.771230502599654,2016-11-01,09:26:12,Tue,9
BHMBCCMKT01,577,135,2016-11-01 10:00:08,23.39688041594454,2016-11-01,10:00:08,Tue,10
BHMBCCMKT01,577,163,2016-11-01 10:26:11,28.249566724436743,2016-11-01,10:26:11,Tue,10
BHMBCCMKT01,577,185,2016-11-01 11:00:09,32.06239168110918,2016-11-01,11:00:09,Tue,11
BHMBCCMKT01,577,207,2016-11-01 11:26:11,35.87521663778163,2016-11-01,11:26:11,Tue,11
BHMBCCMKT01,577,239,2016-11-01 12:00:08,41.421143847487,2016-11-01,12:00:08,Tue,12
BHMBCCMKT01,577,244,2016-11-01 12:26:12,42.287694974003465,2016-11-01,12:26:12,Tue,12
BHMBCCMKT01,577,243,2016-11-01 13:00:12,42.114384748700175,2016-11-01,13:00:12,Tue,13
BHMBCCMKT01,577,241,2016-11-01 13:26:12,41.76776429809359,2016-11-01,13:26:12,Tue,13
BHMBCCMKT01,577,229,2016-11-01 14:00:09,39.68804159445407,2016-11-01,14:00:09,Tue,14
BHMBCCMKT01,577,199,2016-11-01 14:26:10,34.48873483535529,2016-11-01,14:26:10,Tue,14
BHMBCCMKT01,577,180,2016-11-01 15:00:12,31.19584055459272,2016-11-01,15:00:12,Tue,15
BHMBCCMKT01,577,167,2016-11-01 15:27:09,28.942807625649912,2016-11-01,15:27:09,Tue,15
BHMBCCMKT01,577,153,2016-11-01 16:00:09,26.51646447140381,2016-11-01,16:00:09,Tue,16
BHMBCCMKT01,577,133,2016-11-01 16:33:14,23.050259965337954,2016-11-01,16:33:14,Tue,16
BHMBCCMKT01,577,50,2016-11-02 07:56:18,8.665511265164644,2016-11-02,07:56:18,Wed,7
BHMBCCMKT01,577,52,2016-11-02 08:30:14,9.01213171577123,2016-11-02,08:30:14,Wed,8
BHMBCCMKT01,577,57,2016-11-02 08:56:14,9.878682842287695,2016-11-02,08:56:14,Wed,8
BHMBCCMKT01,577,81,2016-11-02 09:30:15,14.038128249566725,2016-11-02,09:30:15,Wed,9
BHMBCCMKT01,577,97,2016-11-02 09:56:15,16.81109185441941,2016-11-02,09:56:15,Wed,9
BHMBCCMKT01,577,125,2016-11-02 10:29:19,21.663778162911612,2016-11-02,10:29:19,Wed,10
BHMBCCMKT01,577,144,2016-11-02 10:56:16,24.956672443674176,2016-11-02,10:56:16,Wed,10
BHMBCCMKT01,577,167,2016-11-02 11:30:19,28.942807625649912,2016-11-02,11:30:19,Wed,11
BHMBCCMKT01,577,169,2016-11-02 11:56:19,29.2894280762565,2016-11-02,11:56:19,Wed,11
BHMBCCMKT01,577,184,2016-11-02 12:30:20,31.889081455805893,2016-11-02,12:30:20,Wed,12
BHMBCCMKT01,577,192,2016-11-02 13:03:20,33.27556325823224,2016-11-02,13:03:20,Wed,13
BHMBCCMKT01,577,188,2016-11-02 13:30:18,32.582322357019066,2016-11-02,13:30:18,Wed,13
BHMBCCMKT01,577,188,2016-11-02 14:03:20,32.582322357019066,2016-11-02,14:03:20,Wed,14
BHMBCCMKT01,577,171,2016-11-02 14:30:16,29.636048526863085,2016-11-02,14:30:16,Wed,14
BHMBCCMKT01,577,153,2016-11-02 14:56:19,26.51646447140381,2016-11-02,14:56:19,Wed,14
BHMBCCMKT01,577,130,2016-11-02 15:29:19,22.530329289428078,2016-11-02,15:29:19,Wed,15
BHMBCCMKT01,577,125,2016-11-02 16:03:20,21.663778162911612,2016-11-02,16:03:20,Wed,16
BHMBCCMKT01,577,115,2016-11-02 16:30:18,19.930675909878683,2016-11-02,16:30:18,Wed,16
BHMBCCMKT01,577,51,2016-11-03 08:00:22,8.838821490467938,2016-11-03,08:00:22,Thu,8
BHMBCCMKT01,577,56,2016-11-03 08:26:26,9.705372616984402,2016-11-03,08:26:26,Thu,8
BHMBCCMKT01,577,60,2016-11-03 09:00:22,10.398613518197573,2016-11-03,09:00:22,Thu,9
BHMBCCMKT01,577,80,2016-11-03 09:26:22,13.864818024263432,2016-11-03,09:26:22,Thu,9
